series_id,series_label,fan_source,scenario_name,FY,period,central,p10,p25,p75,p90,lower50,upper50,lower80,upper80,unit,method,source_file,model_id,horizon_scope,interpretation,fed_path,fan_segment
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2031,FY2031,5848.121515525907,,,,,5817.416466540272,5848.121515525907,5817.416466540272,5848.121515525907,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2032,FY2032,5814.430976229391,,,,,5773.702905530953,5814.430976229391,5773.702905530953,5814.430976229391,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2033,FY2033,5777.025086870662,,,,,5725.72659070166,5777.025086870662,5725.72659070166,5777.025086870662,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2034,FY2034,5739.2944901589035,,,,,5677.907499803551,5739.2944901589035,5677.907499803551,5739.2944901589035,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2035,FY2035,5702.538955141836,,,,,5631.019943926045,5702.538955141836,5631.019943926045,5702.538955141836,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2036,FY2036,5666.121674618826,,,,,5584.157927889014,5666.121674618826,5584.157927889014,5666.121674618826,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2037,FY2037,5628.487562501598,,,,,5533.9927768374555,5628.487562501598,5533.9927768374555,5628.487562501598,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2038,FY2038,5590.60042901127,,,,,5483.019830612894,5590.60042901127,5483.019830612894,5590.60042901127,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2039,FY2039,5552.929982116287,,,,,5432.416627408201,5552.929982116287,5432.416627408201,5552.929982116287,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2040,FY2040,5515.5112975591355,,,,,5382.273311938024,5515.5112975591355,5382.273311938024,5515.5112975591355,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2041,FY2041,5478.347702424589,,,,,5332.367613302238,5478.347702424589,5332.367613302238,5478.347702424589,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2042,FY2042,5441.450020579263,,,,,5281.493651081698,5441.450020579263,5281.493651081698,5441.450020579263,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2043,FY2043,5404.806653800375,,,,,5230.620703292565,5404.806653800375,5230.620703292565,5404.806653800375,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2044,FY2044,5368.411256903528,,,,,5180.19943474328,5368.411256903528,5180.19943474328,5368.411256903528,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2045,FY2045,5332.261776739854,,,,,5130.261824903797,5332.261776739854,5130.261824903797,5332.261776739854,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2046,FY2046,5296.35651792441,,,,,5080.806128993433,5296.35651792441,5080.806128993433,5296.35651792441,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2047,FY2047,5260.693824413342,,,,,5031.827924505994,5260.693824413342,5031.827924505994,5260.693824413342,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2048,FY2048,5225.272053652305,,,,,4983.322614439187,5225.272053652305,4983.322614439187,5225.272053652305,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2049,FY2049,5190.08957441076,,,,,4935.285628753915,5190.08957441076,4935.285628753915,5190.08957441076,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_vkt_per_capita,PED VKT per capita,Scenario spread,current_basecase_vs_current_comparison_1,2050,FY2050,5155.144766536467,,,,,4887.712440222228,5155.144766536467,4887.712440222228,5155.144766536467,km/person,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2026,FY2026,3050.766227644052,,,,,3050.766227644052,3053.846248287296,3050.766227644052,3053.846248287296,million litres,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2027,FY2027,2903.2831114272785,,,,,2903.2831114272785,2921.0684323108812,2903.2831114272785,2921.0684323108812,million litres,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2028,FY2028,2871.5904544841837,,,,,2871.5904544841837,2906.314530935436,2871.5904544841837,2906.314530935436,million litres,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2029,FY2029,2855.885466922872,,,,,2855.885466922872,2907.4948940911063,2855.885466922872,2907.4948940911063,million litres,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2030,FY2030,2840.934708355387,,,,,2840.934708355387,2908.8554621644034,2840.934708355387,2908.8554621644034,million litres,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2031,FY2031,2823.6009375074786,,,,,2823.6009375074786,2908.0954025363403,2823.6009375074786,2908.0954025363403,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2032,FY2032,2797.440895796878,,,,,2797.440895796878,2900.086989643592,2797.440895796878,2900.086989643592,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2033,FY2033,2769.114663662456,,,,,2769.114663662456,2889.498083721673,2769.114663662456,2889.498083721673,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2034,FY2034,2740.5137904517433,,,,,2740.5137904517433,2878.5196468623362,2740.5137904517433,2878.5196468623362,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2035,FY2035,2712.269625359271,,,,,2712.269625359271,2867.5522749783063,2712.269625359271,2867.5522749783063,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2036,FY2036,2684.071879494174,,,,,2684.071879494174,2856.128287558105,2684.071879494174,2856.128287558105,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2037,FY2037,2655.1884971089335,,,,,2655.1884971089335,2842.53640151673,2655.1884971089335,2842.53640151673,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2038,FY2038,2626.0821026503936,,,,,2626.0821026503936,2828.041034639669,2626.0821026503936,2828.041034639669,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2039,FY2039,2596.9733606818018,,,,,2596.9733606818018,2813.2392785446223,2596.9733606818018,2813.2392785446223,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2040,FY2040,2567.877307701495,,,,,2567.877307701495,2798.174578123961,2567.877307701495,2798.174578123961,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2041,FY2041,2538.3383678604914,,,,,2538.3383678604914,2782.744004628244,2538.3383678604914,2782.744004628244,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2042,FY2042,2506.9638289254544,,,,,2506.9638289254544,2766.306871206977,2506.9638289254544,2766.306871206977,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2043,FY2043,2475.4939069214674,,,,,2475.4939069214674,2749.3438302525915,2475.4939069214674,2749.3438302525915,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2044,FY2044,2444.0953244575894,,,,,2444.0953244575894,2732.1021728931723,2444.0953244575894,2732.1021728931723,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2045,FY2045,2412.7697169193552,,,,,2412.7697169193552,2714.600990787277,2412.7697169193552,2714.600990787277,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2046,FY2046,2381.518792137008,,,,,2381.518792137008,2696.8416966602904,2381.518792137008,2696.8416966602904,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2047,FY2047,2350.3416702006975,,,,,2350.3416702006975,2678.821351077251,2350.3416702006975,2678.821351077251,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2048,FY2048,2319.2393727843782,,,,,2319.2393727843782,2660.5390410771197,2319.2393727843782,2660.5390410771197,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2049,FY2049,2288.2155043377506,,,,,2288.2155043377506,2641.996844157327,2288.2155043377506,2641.996844157327,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
ped_volume,PED volume,Scenario spread,current_basecase_vs_current_comparison_1,2050,FY2050,2257.264666293736,,,,,2257.264666293736,2623.1864702665234,2257.264666293736,2623.1864702665234,million litres,scenario_spread_not_probabilistic,post_model_extrapolation,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
light_ruc_net_km,Light RUC net km,MBU26 archived forecast error,mbu26_official,2026,FY2026,12899.1247322853,-0.1002823173592905,-0.0683794143757712,0.0030248122550805,0.1112110822460995,12017.090137131605,12938.142162855327,11605.570612225192,14333.650353790175,million km,mbu26_archived_forecast_error_bands,data/revenue_model_source_pack/2026_05_19/mot_error_bands.csv; data/current_revenue_outlook/revenue_chart_rows.csv,MBU26 official comparator,june_year_horizon_from_fy2025_actual,Archived MBU26/MOT forecast-error quantiles by matching source series and June-year horizon.,MBU26,empirical_supported
light_ruc_net_km,Light RUC net km,MBU26 archived forecast error,mbu26_official,2027,FY2027,12939.636710647,-0.1189922945744166,-0.0991827955970986,0.0020214904298945,0.2020497627291366,11656.247367674185,12965.794062423885,11399.919647487757,15554.087237834454,million km,mbu26_archived_forecast_error_bands,data/revenue_model_source_pack/2026_05_19/mot_error_bands.csv; data/current_revenue_outlook/revenue_chart_rows.csv,MBU26 official comparator,june_year_horizon_from_fy2025_actual,Archived MBU26/MOT forecast-error quantiles by matching source series and June-year horizon.,MBU26,empirical_supported
light_ruc_net_km,Light RUC net km,MBU26 archived forecast error,mbu26_official,2028,FY2028,13427.7171481819,-0.1513531174165721,-0.1057111864025649,-0.0143522199225097,0.3895325735759011,12008.257237769525,13234.99959861394,11395.390298016608,18658.250366162454,million km,mbu26_archived_forecast_error_bands,data/revenue_model_source_pack/2026_05_19/mot_error_bands.csv; data/current_revenue_outlook/revenue_chart_rows.csv,MBU26 official comparator,june_year_horizon_from_fy2025_actual,Archived MBU26/MOT forecast-error quantiles by matching source series and June-year horizon.,MBU26,empirical_supported
