stream,stream_label,component_label,component_model,score_basis,eval_grid,origin,target_period,horizon,actual,stored_component_pred,replayed_pred,replayed_pred_log,abs_delta,abs_pct_delta,match_status,component_weight,weighted_component_pred,final_pred,ensemble_model
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2020Q4,2022Q3,7,1009704192.0,993162233.6836998,991538097.094476,20.714767928881844,1624136.5892238617,0.16353185150827163,delta_exceeds_tolerance,0.144373,143385811.1636168,1041487729.1250011,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2020Q4,2022Q4,8,1062856785.0,1024678895.1158848,1020171459.0540853,20.743236547227703,4507436.061799526,0.43988766464149365,delta_exceeds_tolerance,0.144373,147935966.12456563,1062424814.9133061,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2020Q4,2023Q1,9,1023827987.0,1040318694.1179472,1005687253.7510034,20.728936979327237,34631440.366943836,3.328926084165653,delta_exceeds_tolerance,0.144373,150193930.8258904,1059137314.7277901,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2020Q4,2023Q2,10,1056357961.0,967652289.641056,915171202.7288448,20.63462171254498,52481086.91221118,5.4235480527492665,delta_exceeds_tolerance,0.144373,139702864.01234818,1033189120.3308513,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2020Q4,2023Q3,11,938671811.0,972265706.3468908,936231096.4792407,20.65737290191549,36034609.86765015,3.7062512472072635,delta_exceeds_tolerance,0.144373,140368916.82241967,999205133.313144,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2020Q4,2023Q4,12,1021151625.0,989967308.07878,969021382.5006441,20.69179723617571,20945925.578135967,2.115819927305026,delta_exceeds_tolerance,0.144373,142924550.1692577,1034776906.7923017,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2021Q2,1,1022952236.0,991029819.358675,973928857.592596,20.69684881745311,17100961.76607895,1.7255748951273224,delta_exceeds_tolerance,0.144373,143077948.11027,1003112850.360866,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2021Q3,2,953154685.0,998761699.3040018,997594571.8882229,20.72085751114471,1167127.4157788754,0.11685744623489278,delta_exceeds_tolerance,0.144373,144194222.81361666,976909096.4570761,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2021Q4,3,1071312282.0,1048019565.4886968,1063301158.3002908,20.78464420596549,15281592.81159401,1.4581400304743477,delta_exceeds_tolerance,0.144373,151305728.72829962,1071808157.964779,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2022Q1,4,1033597376.0,1054783207.5820068,1051133592.6592348,20.773135030810273,3649614.92277205,0.3460061647301397,delta_exceeds_tolerance,0.144373,152282216.02823707,1032790319.0746268,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2022Q2,5,1112864573.0,997718867.4770322,989662881.5930982,20.712874919458233,8055985.883934021,0.8074404671032718,delta_exceeds_tolerance,0.144373,144043666.05426157,1095797973.3515344,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2022Q3,6,1009704192.0,988457174.3744544,1000197963.9504468,20.72346378130458,11740789.575992465,1.1877894035644618,delta_exceeds_tolerance,0.144373,142706527.6359631,1044657377.6293627,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2022Q4,7,1062856785.0,1012863317.8277048,1030806971.3985373,20.75360779981482,17943653.57083249,1.7715769990877321,delta_exceeds_tolerance,0.144373,146230115.78473923,1072851434.8566742,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2023Q1,8,1023827987.0,1042140165.6104536,1054416026.8194989,20.77625292153962,12275861.209045291,1.1779472295700713,delta_exceeds_tolerance,0.144373,150456902.129678,1064553611.7755016,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2023Q2,9,1056357961.0,945250329.0982698,955454519.8627186,20.677697722251924,10204190.764448762,1.0795225825716606,delta_exceeds_tolerance,0.144373,136468625.76290452,1039163250.5741818,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2023Q3,10,938671811.0,967552971.88106,943809103.5058252,20.665434482797906,23743868.375234842,2.454012241735292,delta_exceeds_tolerance,0.144373,139688525.20938426,998207694.1993325,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2023Q4,11,1021151625.0,990433980.3122056,978911588.7300282,20.701951888684444,11522391.5821774,1.163367959017854,delta_exceeds_tolerance,0.144373,142991925.03961405,1032192903.933821,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q1,2024Q1,12,988698346.0,989405929.3133624,989343691.4534218,20.71255234332656,62237.85994052887,0.0062904272247207285,delta_exceeds_tolerance,0.144373,142843502.23275807,1017364580.5288388,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2021Q3,1,953154685.0,1016871169.2761894,1012231174.4443716,20.73542281497021,4639994.831817865,0.45630114925183896,delta_exceeds_tolerance,0.144373,146808741.3219113,996114134.794008,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2021Q4,2,1071312282.0,1052741698.9891557,1069448207.3340253,20.79040865832395,16706508.344869614,1.5869522752742893,delta_exceeds_tolerance,0.144373,151987477.30816138,1072948832.1358626,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2022Q1,3,1033597376.0,1066012066.2259492,1062975207.1502572,20.78433761256316,3036859.0756919384,0.2848803659834235,delta_exceeds_tolerance,0.144373,153903360.03723896,1034916088.9453518,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2022Q2,4,1112864573.0,1035142238.4613588,983903379.8214911,20.70703825895713,51238858.63986766,4.9499340994943255,delta_exceeds_tolerance,0.144373,149446590.39338174,1095009475.9961004,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2022Q3,5,1009704192.0,1008583851.5308336,1005667091.1009942,20.72891693049789,2916760.4298393726,0.28919364764885924,delta_exceeds_tolerance,0.144373,145612276.39706105,1038308897.1494782,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2022Q4,6,1062856785.0,1018184075.6457916,1029104574.8975677,20.75195491632901,10920499.2517761,1.0725466556574932,delta_exceeds_tolerance,0.144373,146998289.55320987,1059133835.7591584,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2023Q1,7,1023827987.0,1030644920.8513348,1034013463.2413963,20.75671363349082,3368542.3900614977,0.326838305017698,delta_exceeds_tolerance,0.144373,148797299.15806976,1053234440.7717845,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2023Q2,8,1056357961.0,991950401.1004024,943917551.1367025,20.665549380397863,48032849.96369982,4.842263273487812,delta_exceeds_tolerance,0.144373,143210855.25806838,1038270763.8925971,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2023Q3,9,938671811.0,975743871.1110111,958496439.014407,20.680876405278134,17247432.09660411,1.7676187990774326,delta_exceeds_tolerance,0.144373,140871069.90391,996172132.51684,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2023Q4,10,1021151625.0,985351336.7821542,1017497060.1776466,20.740611586016552,32145723.395492435,3.262361575564529,delta_exceeds_tolerance,0.144373,142258128.54524994,1027557589.9430759,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2024Q1,11,988698346.0,1002445054.0463748,1014379124.628792,20.737542562402353,11934070.58241725,1.1904962306158637,delta_exceeds_tolerance,0.144373,144725999.78783727,1017565450.5743937,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q2,2024Q2,12,955339984.0,977898623.6842586,951733805.5118611,20.67379593759681,26164818.172397494,2.6756166271940196,delta_exceeds_tolerance,0.144373,141182157.99716747,989758352.2786069,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2021Q4,1,1071312282.0,1028706649.8577192,1052373373.1849638,20.774313805769822,23666723.32724464,2.3006289820832784,delta_exceeds_tolerance,0.144373,148517465.1599085,1053529447.5238676,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2022Q1,2,1033597376.0,1029220016.293356,1046457197.5280284,20.76867619841954,17237181.234672427,1.6747809954911874,delta_exceeds_tolerance,0.144373,148591581.41232067,1013458824.3043103,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2022Q2,3,1112864573.0,1004228598.2790216,979101341.9714214,20.702145710940684,25127256.30760026,2.5021450644466445,delta_exceeds_tolerance,0.144373,144983495.41933718,1068499637.5815644,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2022Q3,4,1009704192.0,994367614.5708672,999162094.210281,20.72242757991742,4794479.639413834,0.48216369571558865,delta_exceeds_tolerance,0.144373,143559835.61843982,1013729922.0421416,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2022Q4,5,1062856785.0,1008973935.6622564,1024721947.3774236,20.747687141884896,15748011.715167284,1.5607947002942968,delta_exceeds_tolerance,0.144373,145668594.01336694,1033287691.4981554,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2023Q1,6,1023827987.0,1048294209.7637434,1040343531.0608214,20.762816813884317,7950678.702921987,0.7584396278134409,delta_exceeds_tolerance,0.144373,151345379.94622093,1038099173.4768107,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2023Q2,7,1056357961.0,981657911.3505908,942432213.4755157,20.663974552658033,39225697.8750751,3.9958622470741725,delta_exceeds_tolerance,0.144373,141724897.63541886,1014567192.651072,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2023Q3,8,938671811.0,967554006.1700203,949293031.6586266,20.67122808832011,18260974.511393785,1.8873338743827115,delta_exceeds_tolerance,0.144373,139688674.53278434,971801629.3459522,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2023Q4,9,1021151625.0,966089724.7935548,974226297.3455886,20.69715417275764,8136572.552033782,0.8422170677544984,delta_exceeds_tolerance,0.144373,139477271.8376199,1000515848.8028835,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2024Q1,10,988698346.0,990864740.2678664,987606982.908278,20.710795385993816,3257757.3595883846,0.3287792195237158,delta_exceeds_tolerance,0.144373,143054115.14669266,991827988.2167995,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2024Q2,11,955339984.0,952178748.441278,932873508.9254754,20.65378017504979,19305239.51580262,2.0274806119549935,delta_exceeds_tolerance,0.144373,137468902.44871262,963223997.6703016,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q3,2024Q3,12,965308098.0,955581605.2546604,946770135.6738077,20.668566892725778,8811469.580852628,0.9221053997271526,delta_exceeds_tolerance,0.144373,137960183.0954311,973749626.0499847,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2022Q1,1,1033597376.0,1042110513.417195,1058362749.1355233,20.77998897469546,16252235.718328357,1.5595501157584033,delta_exceeds_tolerance,0.144373,150452621.1535807,1022512640.489986,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2022Q2,2,1112864573.0,1012926954.0092722,990479396.6293724,20.7136996229066,22447557.37989986,2.2161082090914896,delta_exceeds_tolerance,0.144373,146239303.13118067,1059007457.4695971,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2022Q3,3,1009704192.0,1009776893.7497158,1002997040.2476946,20.72625839502225,6779853.5020211935,0.6714209390199866,delta_exceeds_tolerance,0.144373,145784519.4813277,1017018939.7733086,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2022Q4,4,1062856785.0,1041572444.7629389,1023936489.037572,20.74692033921601,17635955.72536683,1.6932049051451972,delta_exceeds_tolerance,0.144373,150374938.56775978,1038575140.125546,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2023Q1,5,1023827987.0,1055417217.9189128,1020019539.2655052,20.743087620201766,35397678.65340757,3.3539038450789387,delta_exceeds_tolerance,0.144373,152373750.0026072,1038244584.72965,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2023Q2,6,1056357961.0,984501394.1430336,922121279.9045317,20.642187312896844,62380114.23850191,6.33621390580164,delta_exceeds_tolerance,0.144373,142135419.7766122,1007233778.0144846,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2023Q3,7,938671811.0,977502127.1873988,955812920.6951269,20.67807276221651,21689206.4922719,2.218839825410817,delta_exceeds_tolerance,0.144373,141124914.60842633,978246003.2202065,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2023Q4,8,1021151625.0,997450431.7915188,967691375.3337703,20.69042376727014,29759056.457748532,2.983512313920036,delta_exceeds_tolerance,0.144373,144004911.18903694,1008538076.6319746,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2024Q1,9,988698346.0,990147268.5544524,960193149.729953,20.682645019823994,29954118.82449937,3.025218548371127,delta_exceeds_tolerance,0.144373,142950531.60301197,997890669.5755451,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2024Q2,10,955339984.0,945280120.8524152,938912489.6873546,20.660232837608458,6367631.165060639,0.6736237253480554,delta_exceeds_tolerance,0.144373,136472926.88782573,964294654.4430001,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2024Q3,11,965308098.0,963758314.6657072,954883082.7862802,20.67709946454848,8875231.879427075,0.9208980866230525,delta_exceeds_tolerance,0.144373,139140679.16323215,978849856.5975244,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2021Q4,2024Q4,12,1044092945.0,990719827.6311228,981778025.1905301,20.70487579717287,8941802.440592766,0.902556120429447,delta_exceeds_tolerance,0.144373,143033193.67458808,1018871245.3165166,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2022Q2,1,1112864573.0,990768299.662051,989587431.3666321,20.712798678241032,1180868.2954188585,0.11918712940469031,delta_exceeds_tolerance,0.144373,143040191.72710928,1063739050.1799824,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2022Q3,2,1009704192.0,983022368.9474947,1004371504.0550812,20.72762781373321,21349135.107586503,2.1717852799671955,delta_exceeds_tolerance,0.144373,141921888.47205666,1021842728.9934981,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2022Q4,3,1062856785.0,1011867441.6902504,1026801334.5768118,20.749714306704096,14933892.886561394,1.4758744348583268,delta_exceeds_tolerance,0.144373,146086338.15914652,1043194232.4687629,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2023Q1,4,1023827987.0,1026001115.115079,1032910257.2557318,20.75564614746849,6909142.140652776,0.673404934835556,delta_exceeds_tolerance,0.144373,148126858.9925093,1041873595.2816298,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2023Q2,5,1056357961.0,965742013.0555878,935419856.5202756,20.656506030869405,30322156.535312176,3.13977813177802,delta_exceeds_tolerance,0.144373,139427071.65087438,1006366370.4194397,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2023Q3,6,938671811.0,971449051.7215323,937137176.2424053,20.658340228892264,34311875.47912705,3.5320303641577504,delta_exceeds_tolerance,0.144373,140251013.9441928,984506608.3407359,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2023Q4,7,1021151625.0,985528952.779082,974259596.4011172,20.69718835217422,11269356.377964735,1.143483034789227,delta_exceeds_tolerance,0.144373,142283771.4995744,1011711536.4141748,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2024Q1,8,988698346.0,993513837.6086136,985739536.8543898,20.708902716264856,7774300.754223824,0.7825055333840699,delta_exceeds_tolerance,0.144373,143436573.27706838,1001227419.9531811,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C3,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,current_grid_operational_pooled,current_evidence_grid,2022Q1,2024Q2,9,955339984.0,964127778.4952052,941686292.3504505,20.663182754093633,22441486.14475465,2.327646464017555,delta_exceeds_tolerance,0.144373,139194019.76468825,970941409.974266,HEAVY_RUC__RECON_STATIC_REBUILT
