FY,official_vintage,light_pool_million_km,prebu26_conventional_share,prebu26_bev_share,prebu26_phev_share,vfm_base_conventional_share,vfm_base_bev_share,vfm_base_phev_share,vfm_fast_conventional_share,vfm_fast_bev_share,vfm_fast_phev_share,vfm_slow_conventional_share,vfm_slow_bev_share,vfm_slow_phev_share,delta_vs_vfm_base_conventional,delta_vs_vfm_base_bev,delta_vs_vfm_base_phev,composition_refresh_candidate,notes
2039,PREBU26,29942.28009161595,0.3995759224744466,0.47590532542724806,0.12451875209830535,0.361796,0.503171,0.135033,0.290069,0.562581,0.14735,0.464195,0.413653,0.122151,0.037779922474446614,-0.027265674572751974,-0.01051424790169464,True,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2040,PREBU26,31815.54831169016,0.3577851539436626,0.5237502747139573,0.11846457134238011,0.322306,0.550009,0.127685,0.255155,0.608517,0.136328,0.420874,0.460984,0.118142,0.035479153943662634,-0.026258725286042672,-0.009220428657619878,True,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2041,PREBU26,33784.30775401807,0.32002077488294056,0.569859358474109,0.11011986664295056,0.286889,0.594783,0.118328,0.224127,0.650661,0.125211,0.379394,0.507815,0.112791,0.03313177488294056,-0.024923641525890994,-0.008208133357049438,True,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2042,PREBU26,35935.40152080067,0.2861189557551774,0.6119814222146504,0.10189962203017239,0.256141,0.635098,0.108761,0.197506,0.688024,0.11447,0.342318,0.552101,0.105581,0.029977955755177366,-0.0231165777853497,-0.006861377969827609,True,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2043,PREBU26,37952.088995006074,0.2544952886761024,0.651024786238364,0.09447992508553364,0.229783,0.670273,0.099943,0.174926,0.720424,0.104649,0.310155,0.592373,0.097472,0.024712288676102395,-0.01924821376163599,-0.005463074914466362,True,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2044,PREBU26,39787.1111370004,0.22788803473748692,0.6841783934376006,0.08793357182491247,0.207647,0.700139,0.092214,0.156098,0.747887,0.096015,0.282813,0.626992,0.090195,0.020241034737486924,-0.015960606562399393,-0.004280428175087531,True,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2045,PREBU26,41518.77815791704,0.20506704988221086,0.7130058874248472,0.08192706269294199,0.188746,0.72598,0.085274,0.140132,0.771549,0.088319,0.259295,0.657111,0.083594,0.016321049882210864,-0.012974112575152796,-0.003346937307058012,True,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2046,PREBU26,43326.778446648095,0.18440846876670655,0.7394391437187763,0.07615238751451703,0.171777,0.749417,0.078806,0.125921,0.792851,0.081227,0.238064,0.684544,0.077392,0.012631468766706538,-0.009977856281223718,-0.002653612485482973,True,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2047,PREBU26,45123.44437773838,0.1660035668571597,0.7631357731358854,0.07086066000695469,0.156516,0.770567,0.072917,0.113211,0.812002,0.074787,0.218924,0.709378,0.071697,0.009487566857159707,-0.007431226864114571,-0.002056339993045303,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2048,PREBU26,47010.239690962604,0.14918315752683553,0.7848010277956838,0.06601581467748059,0.14263,0.789759,0.067611,0.101694,0.829335,0.068972,0.20148,0.731982,0.066537,0.0065531575268355235,-0.004957972204316152,-0.001595185322519413,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2049,PREBU26,48722.50088202076,0.13449173021294725,0.8038197930580832,0.061688476728969634,0.13039,0.806719,0.062891,0.091507,0.844675,0.063818,0.186152,0.751918,0.061929,0.004101730212947241,-0.00289920694191681,-0.0012025232710303688,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2050,PREBU26,50149.74680627355,0.12185711148257868,0.8203189737594466,0.057823914757974784,0.119794,0.821498,0.058708,0.082622,0.857992,0.059386,0.172955,0.76919,0.057856,0.002063111482578678,-0.001179026240553327,-0.000884085242025219,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2051,PREBU26,51522.66262162425,0.11049834862346586,0.8351972351931087,0.05430441618342542,,,,,,,,,,,,,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2052,PREBU26,52594.90162715938,0.10072548739474375,0.8481719494677612,0.051102563137494984,,,,,,,,,,,,,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2053,PREBU26,53646.296563674965,0.09297590215566517,0.8588475390644853,0.04817655877984959,,,,,,,,,,,,,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2054,PREBU26,54569.53620270738,0.08602528525842404,0.8683098596469684,0.04566485509460768,,,,,,,,,,,,,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
2055,PREBU26,55469.91960741053,0.07911425112220609,0.8776850060537529,0.043200742824040975,,,,,,,,,,,,,False,OPT-IN CANDIDATE ONLY: this audit surfaces the official vintage's embedded Light-RUC class mix against the exact-VFM shares. The Current model composition is UNCHANGED pending separate approval; nothing in this artifact alters any runtime pack.
